text,joy,sadness,anger,anticipation,fear
Just want Saturday to be over but then again I want to do good #LSAT ,1,0,0,1,0

Cmon blues we are 2 home games away from another CC semi - I love those Wembley away days. Being on anyone at home please! ⚽,1,0,0,1,0

Relive Vegas' heyday with Rat Pack tribute,1,0,0,1,0

"@strangerpeace We'll have a ceremony next time we meet. It'll involve burning something, then possibly booze and/or caffeine.",1,0,0,1,0

@julwhite chirp chirp! :),1,0,0,1,0

Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:,1,0,0,1,0

@DumTeeDum don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened #thearchers,1,0,0,1,0

@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,1,0,0,1,0

@MarissaYerton wanna shake my tree??? 🍑🍑🍑🍑,1,0,0,1,0

@FieldYates @MatthewBerryTMR @Stephania_ESPN @MikeClayNFL @FrankCaliendo goddamn...the 'celebrity' draft at the end was classic. ,1,0,0,1,0

Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered ,1,0,0,1,0

"Open to suggestions on a good #horror movie. Just saw 31 and It follows recently, dug both. Gimme something good. #movienight #netflix",1,0,0,1,0

@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.,1,0,0,1,0

@strictlysimilak something about English sparkling wine would be good. Or farmhouse cider. Or Italian cocktails. Thanks.,1,0,0,1,0

In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol,1,0,0,1,0

@scotydoesntkn0 start buying Death Wish Coffee and shake hands with espresso every now and then.,1,0,0,1,0

It would appear it's a good year for the #blues,1,0,0,1,0

"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12",1,0,0,1,0

Woah. That overtime was exhilarating! Out of my seat and the hands on mackinnon wow #WCH2016,1,0,0,1,0

"As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy 😊",1,0,0,1,0

@DDandDeltaboys will be playing in the Bridge Bar @RameltonWhatsOn this sat (24th Sept) #blues #rhythmandblues #ramelton #donegal,1,0,0,1,0

hey long time no tweet but im rooting for paul to win bc he is the only one that played bb and james for 2nd bc he doesnt irritate me #BB18,1,0,0,1,0

@fillegrossiere @PeasParsley @tombrodude bobs burgers is an animated show. Maybe Bob looks like him. They would cast him based on voice too,1,0,0,1,0

@doctorofinfo I was just introducing a little levity to the convo. Yep!,1,0,0,1,0

I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 ,1,0,0,1,0

"@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please",1,0,0,1,0

"@elevens_eggos_ 'El?' He turned around to her, smiling before hugging her gently.",1,0,0,1,0

Free live music in DC tonight!  #blues with #MoonshineSociety at @thehamiltondc in the Loft starting at 10:30pm @FreeinDCBlog @WTOPFreebies,1,0,0,1,0

"ffs as if tate thought wind in the willows was a serious play, can't wait to see him play a singing badger 😩😂",1,0,0,1,0

This maybe a new start but it will always be align with the end. #start #forward,1,0,0,1,0

No we didn't just bully our professor to move the Chem quiz to Monday 😂,1,0,0,1,0

I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍,1,0,0,1,0

If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework,1,0,0,1,0

Omg he kissed her🙈  #w,1,0,0,1,0

Not the best horror ever but I like that the uncertainty,1,0,0,1,0

Getting so excited for @ClearwaterJazz 2016!! We play the main stage Sunday Oct. 16 at 3:30!! #jazzholiday #riesbrothers #rock #blues #jam,1,0,0,1,0

Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour,1,0,0,1,0

tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo,1,0,0,1,0

Decide to stop being afraid. To just stop. What are you now free to do?\n\n #brave #free #honest #healthy  #life #living  #love,1,0,0,1,0

"Anyone know how the #Mariners did today? The mood here seems strangely jubilant! As Meatloaf says, 2 out of 3 ain't bad, unless you win one!",1,0,0,1,0

@tomderivan73 😁...I'll just people watch and enjoy a rare show of optimism,1,0,0,1,0

"@TetraVariations I don't need a mask, but I'll gladly make a donation to help in ur name! Is it Mr. TY Rex or first initial only? #serious",1,0,0,1,0

Decide to stop being afraid. To just stop. What are you now free to do?\n\n#brave #free #honest #healthy #happy #life #living #optimism #love,1,0,0,1,0

"@ToyStoriesInt They look FAB, they were made for the big screen!Can't wait to see this evolve &amp; the bright future of these little toy people",1,0,0,1,0

#bcwinechat what's the most common method used to make BC #sparkling #wine?,1,0,0,1,0

"Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please!  shriekfest@aol.com  see free films! ",1,0,0,1,0

"@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. #smile",1,0,0,1,0

@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity,1,0,0,1,0

"why is @Iongroadhome so aesthetically pleasing every single day they're even pretty when they just woke up, when they're tired, just. always",1,0,0,1,0

Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! ,1,0,0,1,0

@AlohaJonathan @AtlantaFX all I've seen is that clip of the jail scene with the sexuality part which was hilarious,1,0,0,1,0

@hesham786 that's the spirit ,1,0,0,1,0

"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",1,0,0,1,0

#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,1,0,0,1,0

@macmel19 come play madden at my house after school,1,0,0,1,0

Floofel.i wonder if your mother knows how dark your humor can be.Needs to realize how much of a butt Apple is. Pastels and cats.cutie pie.,1,0,0,1,0

"Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is #bright #COYS",1,0,0,1,0

"now that I have my future planned out, I feel so much happier #goals #life  #igotthis #yay",1,0,0,1,0

"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. ",1,0,0,1,0

"I just really enjoy bright colors, like the colors you would see downtown Miami",1,0,0,1,0

@veggiesausage that happens...u will be ok tomorrow cheer it up..Don't give up no no no😝😝😝,1,0,0,1,0

"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",1,0,0,1,0

Check out this #film Robocoq 301 #animated #shortfilms,1,0,0,1,0

More #checking at #work today\n\n#coffee #drank and now it's #down to some #serious #business \n\n#Thursday bring on #Friday,1,0,0,1,0

*ZETH voice*: Hit The Target \n (holds up upside down cheering towel),1,0,0,1,0

Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures! #smile #dental,1,0,0,1,0

@matthew_meadows Since it's a friend of Pereg's I don't want to offend :) #Peace,1,1,0,0,0

@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales #lost,1,1,0,0,0

@DaltonRapattoni sadly i have to go to bed now don't announce anything while i'm gone thank u i love you,1,1,0,0,0

"@warrensarahh @CjKiid awe, miss y'all too!:)",1,1,0,0,0

"@asjoshtaylor sadly I don't think I'll see you on tour, but have fun, you're gonna rock! 🎉👌🏻💙 #HotForMeTour",1,1,0,0,0

A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .,1,1,0,0,0

now playing yung fav song ni chavs #sober 😂,1,1,0,0,0

@TampaBayRay I cried with laughter.,1,1,0,0,0

“My friend do you fly away now? To a world that abhors you and I? All that awaits you is a somber morrow No matter where the winds may blow”,1,1,0,0,0

I assume that people pick up on my joviality coz I lol a lot but it's just not working. Maybe I need to get heavy handed with emoticons? Ha,1,1,0,0,0

@abra @abra @abra what're you doing to my ears? To my soul?! #GoodMusic #melancholy,1,1,0,0,0

i've got a lot of tokens saved up and i wanna spam the event song but my eyes sting im so tired,1,1,0,0,0

@_wednesdaychild I need to cheer up,1,1,0,0,0

Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.,1,1,0,0,0

Love this! Laughing while crying works too! #katherinemansfield #failure  #dealingwithfailure,1,1,0,0,0

some of the casuals tweets that Vic has faved are making me gag ,1,1,0,0,0

"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",1,1,0,0,0

I got diagnosed with severe-extreme depression and I didn't know there was a difference between those two lol,1,1,0,0,0

"Mon Celtic, give us something to cheer - place is empty, soaked &amp; its my wee nephew's Birthday ffs, started well, now dropped off.",1,1,0,0,0

RIP 'dancing on my own' after that awful song and dance,1,1,0,0,0

I truly believe in my heart right now that Satan is rejoicing because we are all against one another,1,1,0,0,0

"@selbsie yapyap! once upon a time, I was an avid fanfiction patron during my K-Pop heyday.",1,1,0,0,0

carry on my wayward son there'll be peace when you are done lay your weary head to rest don't you cry no more,1,1,0,0,0

When your rewatching glee and break down in tears all over again. 😭😢 #glee,1,1,0,0,0

Somehow 90% of the sausage in this pasta I made sunk to the bottom so I'm eating sausage with a tiny bit of leftover pasta,1,1,0,0,0

SO many great pics from the show in Tokyo😍 I like all his outfits now except the lace one w those horrible pants....💁,1,1,0,0,0

me: i've actually been doing pretty well! i'm learning to manage my depression and-\nlife: yeah that's over. that's cancelled.,1,1,0,0,0

I keep feeling the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut,1,1,0,0,0

@RobertB_Rice Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism,1,1,0,0,0

"If you find me lost, will you stay as a passerby or will you get lost with me? #musings #melancholy",1,1,0,0,0

@marisa_enbot Being with you makes me somewhat gloomy.,1,1,0,0,0

@URClassless I think that yawning actor died of a drug overdose. #glee,1,1,0,0,0

@OHSOVICTORIOUS_ @FaZeAdapt We all seen it coming.. it's sad. But her Instagram comments on her pics are funny. Adapts fans blew it up 😂😂😂,1,1,0,0,0

"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful",1,1,0,0,0

Luckily I was helped by some good people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.,1,1,0,0,0

@phil500 \nSo sadden \nSpunky a beautiful dog\nA sad story a lovely happy\nAn loved dog \nPlay little one have fun you\nare so loved,1,1,0,0,0

now im all alone and my joy's turned to moping,1,1,0,0,0

Asked one thing from our guys tonight and got it! #happy #proud #disappointed - THAT IS FOOTBALL #timetoclimbthetable,1,1,0,0,0

"@EmbitteredIcon *Sam grins against Steve's lips, murmuring his words with a playful tone* You want the shirt off? I sure i could accommodate",1,1,0,0,0

smiling through the stress :) :) :) :) :) :) :( :( :( :( :( :( :(,1,1,0,0,0

@6itmap I can't help but feel melancholic!,1,1,0,0,0

@RLH2606 if u know who died.. I would also burst out crying....\nFrom JOY!!! 😉,1,1,0,0,0

"@devenmiddleton i'm totally loving it, it just makes me sad when people feel super awful cuz they aren't abroad like life is still goin",1,1,0,0,0

The rage has died down.,1,1,0,0,0

No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE,1,1,0,0,0

Haven't gotten one hour of sleep... Today is going to be a fun day 😐 #restless,1,1,0,0,0

"@ltsukis im love you, even if you bully me sadly",1,1,0,0,0

@trashcami this cured my depression,1,1,0,0,0

I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo,1,1,0,0,0

Final night shift coming up.  I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night,1,1,0,0,0

@gurrie_j thanks for making me super sad about Pizza.  #freepizza,1,1,0,0,0

Why is it so windy? So glad I didn't ride my bike.  #wind,1,1,0,0,0

"@MarGraham I am practically obsessed with it, the very thought of their departure makes me feel both melancholic and grateful.  Safe journey",1,1,0,0,0

JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless,1,1,0,0,0

"@antoboyle I so wish you could someday come to Spain with the play, I can't believe I'm not going to see it ",1,1,0,0,0

Whenever I'm feeling sad I will listen to monsta x and hug my teddy bear and I always feel better,1,1,0,0,0

i live and die for mchanzo honeymoon crashing and burning the second they move in together,1,1,0,0,0

What I would give\nTo feel the sunlight on my face\nWhat I would give\nTo be lost in your embrace 🎧\n\n#Fallen,1,1,0,0,0
